Nr okrÍgu;Siedziba OKW;Nr listy (po nadaniu);Nazwa komitetu;Sygnatura;Typ;Pozycja na liúcie;Nazwisko;Imiona;P≥eÊ;ZawÛd;Miejsce zamieszkania;TERYT m. z.;Gmina m.z.;PrzynaleønoúÊ do partii;Poparcie;Liczba g≥osÛw;Procent g≥osÛw oddanych na listÍ;Procent g≥osÛw oddanych w okrÍgu;Czy przyznano mandat
35;Olsztyn;9;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;Komitet wyborczy partii politycznej;7;CYMERMAN-MACIEJOWSKA;Marta;Kobieta;urzÍdnik;Warszawa;146504;Bielany;nie naleøy do partii politycznej;;115;0.049145299145299144;0.00034671554853414697;Nie
35;Olsztyn;9;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;Komitet wyborczy partii politycznej;8;SOBIERAJSKA;Teresa Gracjana;Kobieta;emeryt;Olsztyn;286201;m. Olsztyn;nie naleøy do partii politycznej;;110;0.04700854700854701;0.0003316409594674449;Nie
35;Olsztyn;9;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;Komitet wyborczy partii politycznej;9;ZAWADZKI;Pawe≥ Tomasz;MÍøczyzna;student;Warszawa;146507;Praga-Po≥udnie;nie naleøy do partii politycznej;;150;0.0641025641025641;0.00045223767200106127;Nie
35;Olsztyn;9;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;Komitet wyborczy partii politycznej;10;FIGIEL;Andrzej Jan;MÍøczyzna;student;Warszawa;146505;MokotÛw;nie naleøy do partii politycznej;;239;0.10213675213675213;0.0007205653573883576;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;1;GRZYB;Andrzej Marian;MÍøczyzna;ekonomista;SiedlikÛw;301807;gm. OstrzeszÛw;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;21214;0.3610340543576303;0.046202564728020354;Tak
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;2;WALKOWSKI;Piotr;MÍøczyzna;rolnik;Wysocko Wielkie;301704;gm. OstrÛw Wielkopolski;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;4498;0.07654997532292926;0.009796320172840366;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;3;KOBUS;Bartosz Marek;MÍøczyzna;wyøszy urzÍdnik samorzπdowy;KrzywiÒ;301104;gm. KrzywiÒ;nie naleøy do partii politycznej;;4050;0.06892561139570108;0.008820608425967871;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;4;G”RALCZYK;Agnieszka Magdalena;Kobieta;ekonomista;Koúcielna Wieú;302005;gm. Go≥uchÛw;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;2294;0.03904082778808353;0.004996166846708715;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;5;MARSZA£EK;Franciszek;MÍøczyzna;prawnik;Krotoszyn;301204;gm. Krotoszyn;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;3335;0.05675726271720077;0.00726338990138342;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;6;MA£YCHA;Wies≥awa;Kobieta;sprzedawca;Lasocice;301305;gm. åwiÍciechowa;nie naleøy do partii politycznej;;894;0.015214690515495498;0.0019470676377321672;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;7;GRZESIEK;Jan;MÍøczyzna;ekonomista;Golina;300602;gm. Jarocin;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;3904;0.06644088565155976;0.008502630937031746;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;8;MARTYN;Grzegorz Piotr;MÍøczyzna;rolnik;Go≥aszyn;302201;gm. Bojanowo;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;834;0.014193570346670297;0.001816391957347458;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;9;BANAå;Ma≥gorzata;Kobieta;wyøszy urzÍdnik samorzπdowy;Nowa Kakawa;300704;gm. Godziesze Wielkie;nie naleøy do partii politycznej;;1788;0.030429381030990996;0.0038941352754643345;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;10;PIERZCHLEWICZ;Piotr;MÍøczyzna;sprzedawca;Kuczyna;300403;gm. Krobia;nie naleøy do partii politycznej;;515;0.008764614782416311;0.0011216329233020874;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;11;KONOPKA;Jacek;MÍøczyzna;budowlaniec;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;1051;0.01788662162392144;0.002289002334738823;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;12;PERSKI;Janusz Aleksander;MÍøczyzna;rolnik;Leszno;306301;m. Leszno;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;407;0.006926598478530948;0.0008864166986096108;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;13;KUCHARSKA;Beata;Kobieta;fryzjer;Iwanowice;300710;gm. Szczytniki;nie naleøy do partii politycznej;;1285;0.021868990282339726;0.0027986374882391887;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;14;PIEKARSKA-NOWAK;Karolina Justyna;Kobieta;pracownik socjalny;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;405;0.006892561139570108;0.0008820608425967871;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;15;RYBACKA;Agnieszka;Kobieta;urzÍdnik samorzπdowy;ØerkÛw;300604;gm. ØerkÛw;nie naleøy do partii politycznej;;909;0.0154699705577018;0.0019797365578283444;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;16;MOTYLEWSKI;Alojzy Ignacy;MÍøczyzna;mechanik;OstrÛw Wielkopolski;301701;m. OstrÛw Wielkopolski;nie naleøy do partii politycznej;;448;0.0076243639272281696;0.0009757117468724954;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;17;KRAKOWIAK;Ma≥gorzata;Kobieta;ksiÍgowy;Wojnowice;301303;gm. Osieczna;nie naleøy do partii politycznej;;427;0.007266971868139349;0.0009299752587378472;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;18;KOØA—SKA;Kinga;Kobieta;florysta;OstrÛw Wielkopolski;301701;m. OstrÛw Wielkopolski;nie naleøy do partii politycznej;;350;0.005956534318147007;0.000762274802244137;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;19;WYSOTA;Boøena Mariola;Kobieta;rolnik;Mielcuchy Pierwsze;301801;gm. CzajkÛw;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;365;0.0062118143603533075;0.0007949437223403143;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;20;KINAL;Dorota Katarzyna;Kobieta;nauczyciel;Koúcian;301101;m. Koúcian;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;1084;0.0184482377167753;0.002360873958950413;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;21;WASIELEWSKI;Maciej Pawe≥;MÍøczyzna;wyøszy urzÍdnik samorzπdowy;Dobrzyca;302003;gm. Dobrzyca;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;1907;0.03245460269916098;0.004153308708227341;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;22;KOBUS-MARCZAK;Joanna Jolanta;Kobieta;nauczyciel;Krotoszyn;301204;gm. Krotoszyn;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;671;0.011419527221361834;0.0014613896923023314;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;23;KUBIAK;Andrzej;MÍøczyzna;rolnik;Zalesie;300401;gm. Borek Wielkopolski;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;983;0.01672935209925288;0.002140903230302819;Nie
36;Kalisz;1;KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE;ZPOW-601-19/19;Komitet wyborczy partii politycznej;24;GRABOWSKI;Krzysztof Andrzej;MÍøczyzna;politolog;Kuünica;300703;gm. CekÛw-Kolonia;cz≥onek partii politycznej: Polskie Stronnictwo Ludowe;;5141;0.08749297979883933;0.011196727880963167;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;1;DZIEDZICZAK;Jan Micha≥;MÍøczyzna;politolog;Warszawa;146513;UrsynÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;60599;0.3106796614253562;0.13198025926054988;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;2;£AWNICZAK;Tomasz;MÍøczyzna;parlamentarzysta;Nowe Skalmierzyce;301702;gm. Nowe Skalmierzyce;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;13496;0.06919145052883062;0.029393316374533924;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;3;MOSI—SKI;Jan;MÍøczyzna;parlamentarzysta;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;16479;0.08448472979139003;0.03589007561766038;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;4;MAL•G;Marlena Magdalena;Kobieta;wyøszy urzÍdnik paÒstwowy;OstrÛw Wielkopolski;301701;m. OstrÛw Wielkopolski;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;25695;0.1317334262995186;0.05596186012475172;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;5;KALETA;Piotr Marek;MÍøczyzna;parlamentarzysta;Wolica;300704;gm. Godziesze Wielkie;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;12632;0.06476188523119357;0.02751158657699411;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;6;CZECHAK;Lidia;Kobieta;prawnik;Jarocin;300602;gm. Jarocin;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;11276;0.0578099285835132;0.024558316200299683;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;7;BIER£A;Leszek JÛzef;MÍøczyzna;wyøszy urzÍdnik samorzπdowy;Pleszew;302006;gm. Pleszew;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;5508;0.02823847877243621;0.011996027459316305;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;8;SOWA;Marek Jan;MÍøczyzna;ekonomista;Leszno;306301;m. Leszno;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;3153;0.016164837249362993;0.006867007004216469;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;9;MICHNIEWICZ;Romuald Micha≥;MÍøczyzna;nauczyciel akademicki;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Porozumienie Jaros≥awa Gowina;;1252;0.006418768232224062;0.0027267658640275985;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;10;S”JKA;Katarzyna;Kobieta;lekarz;PrzedborÛw;301806;gm. Mikstat;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;15860;0.08131123335708756;0.03454193818169147;Tak
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;11;KUBIAK;Agnieszka Beata;Kobieta;ksiÍgowy;Konin;306201;m. Konin;cz≥onek partii politycznej: Solidarna Polska;;2362;0.012109529204882775;0.005144265951144719;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;12;KOZ£OWSKI;Jerzy;MÍøczyzna;parlamentarzysta;Kalisz;306101;m. Kalisz;nie naleøy do partii politycznej;;1893;0.009705054523642292;0.004122817716137575;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;13;JANUSZKIEWICZ;Piotr JÛzef;MÍøczyzna;lekarz;Krotoszyn;301204;gm. Krotoszyn;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;2098;0.010756050919493675;0.004569292957451999;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;14;DZIEDZIC;Krzysztof JÛzef;MÍøczyzna;wyøszy urzÍdnik samorzπdowy;OpatÛwek;300708;gm. OpatÛwek;nie naleøy do partii politycznej;;2478;0.012704239360584046;0.00539690559988849;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;15;SZYMONIAK;Czes≥aw Jan;MÍøczyzna;nauczyciel wychowania fizycznego;Tursko;302005;gm. Go≥uchÛw;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;995;0.005101177628644522;0.0021670383663797608;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;16;åNIEGOCKA;Alicja Maria;Kobieta;wyøszy urzÍdnik samorzπdowy;KÍpno;300803;gm. KÍpno;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;4086;0.02094815255340856;0.008899013834198697;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;17;KALAK;S≥awomira Maria;Kobieta;nauczyciel historii;Krotoszyn;301204;gm. Krotoszyn;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1812;0.009289782776988819;0.003946405547618218;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;18;S£OWI—SKA;Dorota;Kobieta;pedagog;Jerka;301104;gm. KrzywiÒ;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1626;0.008336195803191953;0.0035413109384256195;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;19;JAGODZI—SKI;Maciej Antoni;MÍøczyzna;lekarz weterynarii;Bojanowo;302201;gm. Bojanowo;nie naleøy do partii politycznej;;1948;0.009987029166431688;0.004242603756490226;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;20;ANDRZEJEWSKA;Teresa Ma≥gorzata;Kobieta;radca prawny;Krobia;300403;gm. Krobia;nie naleøy do partii politycznej;;2036;0.010438188594894721;0.004434261421054466;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;21;NAWROT;Joanna;Kobieta;dziennikarz;W≥oszakowice;301307;gm. W≥oszakowice;nie naleøy do partii politycznej;;2121;0.010873967588296514;0.00461938530159947;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;22;SZCZERBA—;Jan Franciszek;MÍøczyzna;nauczyciel;Zalesie;300601;gm. Jaraczewo;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1344;0.006890434907435415;0.002927135240617486;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;23;B•KOWSKI;Marek;MÍøczyzna;ogrodnik;KrzywiÒ;301104;gm. KrzywiÒ;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;1756;0.009002681322512343;0.003824441579259156;Nie
36;Kalisz;2;KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOå∆;ZPOW-601-9/19;Komitet wyborczy partii politycznej;24;PLICHTA;Andrzej;MÍøczyzna;pracownik administracji rzπdowej;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Prawo i SprawiedliwoúÊ;;2548;0.01306311617867964;0.005549360560337318;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;1;SZCZEPA—SKI;Wies≥aw Andrzej;MÍøczyzna;ekonomista;Leszno;306301;m. Leszno;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;23799;0.38588384084054866;0.0518325086245949;Tak
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;2;MAZUR;Marek Mi≥osz;MÍøczyzna;technik awionik;åwiÍciechowa;301305;gm. åwiÍciechowa;cz≥onek partii politycznej: Wiosna Roberta Biedronia;;3538;0.057366151052307295;0.00770550928668502;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;3;PAWLICZAK;Karolina Monika;Kobieta;prawnik;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;14209;0.23038881862697408;0.03094617904310555;Tak
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;4;B£AØEJCZAK-KLECZEWSKA;Beata;Kobieta;Specjalista do spraw ochrony úrodowiska;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Lewica Razem;;2932;0.047540292505756074;0.006385684914799457;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;5;WAJS;JÛzef W≥odzimierz;MÍøczyzna;emeryt;OdolanÛw;301703;gm. OdolanÛw;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;2293;0.037179362454194634;0.004993988918702303;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;6;S£ODOWY;Zbigniew Edward;MÍøczyzna;pracownik samorzπdowy;Brzeziny;300702;gm. Brzeziny;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;1294;0.020981288711612672;0.0028182388402968953;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;7;K£OSOWSKI;Krzysztof;MÍøczyzna;ekonomista;Jarocin;300602;gm. Jarocin;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;1056;0.01712228816032688;0.002299891974770882;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;8;SYNORACKI;Krzysztof;MÍøczyzna;nauczyciel;Miejska GÛrka;302203;gm. Miejska GÛrka;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;1579;0.025602360800337256;0.0034389483221242637;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;9;ZALESI—SKI;Zbigniew Stanis≥aw;MÍøczyzna;ekonomista;Leszno;306301;m. Leszno;cz≥onek partii politycznej: Wiosna Roberta Biedronia;;637;0.01032850147550021;0.0013873401400843295;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;10;K DZIA;Ewa;Kobieta;pracownik socjalny;CzajkÛw;301801;gm. CzajkÛw;nie naleøy do partii politycznej;;2167;0.03513636216233745;0.004719569989894414;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;11;HUMELT;Boøena Maria;Kobieta;pracownik socjalny;LiskÛw;300706;gm. LiskÛw;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;442;0.007166715309530758;0.0009626441788340244;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;12;TR•BKA;S≥awomir;MÍøczyzna;mechanik;Nowy Lubosz;301103;gm. Koúcian;nie naleøy do partii politycznej;;811;0.0131497875928268;0.001766299613199986;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;13;STACHOWIAK;Arkadiusz;MÍøczyzna;pracownik samorzπdowy;GostyÒ;300402;gm. GostyÒ;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;610;0.00989071569867367;0.0013285360839112102;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;14;SZYMA—SKA;Alina Bernadeta;Kobieta;pielÍgniarka;Stary Olesiec;302001;gm. Chocz;nie naleøy do partii politycznej;;784;0.01271200181600026;0.001707495557026867;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;15;CIEåLAK;Eløbieta;Kobieta;specjalista administracji publicznej;Witaszyce;300602;gm. Jarocin;nie naleøy do partii politycznej;;687;0.01113921587703084;0.0014962365404049204;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;16;WITCZAK;Violetta Ma≥gorzata;Kobieta;mechanik;Kalisz;306101;m. Kalisz;nie naleøy do partii politycznej;;744;0.012063430294775756;0.0016203784367703942;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;17;ST PNIAK;Grzegorz;MÍøczyzna;instruktor nauki jazdy;Sieroszewice;301707;gm. Sieroszewice;nie naleøy do partii politycznej;;400;0.00648571521224503;0.000871171202564728;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;18;GURDEK;Monika;Kobieta;politolog;GrabonÛg;300405;gm. Piaski;nie naleøy do partii politycznej;;341;0.005529072218438888;0.0007426734501864307;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;19;MACHOWSKA;Angelika Justyna;Kobieta;pracownik administracyjno-biurowy;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Lewica Razem;;282;0.004572429224632747;0.0006141756978081332;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;20;HIBNER;Karol;MÍøczyzna;pedagog;Bralin;300802;gm. Bralin;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;675;0.010944644420663488;0.0014701014043279786;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;21;KAèMIERCZAK;Bernardyna;Kobieta;budowlaniec;Leszno;306301;m. Leszno;nie naleøy do partii politycznej;;476;0.007718001102571586;0.0010366937310520264;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;22;JASZCZYK;Graøyna Antonina;Kobieta;pielÍgniarka;Palaty;301803;gm. GrabÛw nad Prosnπ;cz≥onek partii politycznej: Sojusz Lewicy Demokratycznej;;416;0.006745143820734831;0.0009060180506673171;Nie
36;Kalisz;3;KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ;ZPOW-601-1/19;Komitet wyborczy partii politycznej;23;NOWACKI;Konrad;MÍøczyzna;informatyk;Zduny;301206;gm. Zduny;cz≥onek partii politycznej: Lewica Razem;;1502;0.02435386062198009;0.003271247865630554;Nie
36;Kalisz;4;KOMITET WYBORCZY KONFEDERACJA WOLNOå∆ I NIEPODLEG£Oå∆;ZPOW-601-5/19;Komitet wyborczy partii politycznej;1;STOCH;Witold Adam;MÍøczyzna;prawnik;Kalisz;306101;m. Kalisz;cz≥onek partii politycznej: Korwin;;15000;0.49706730291281437;0.0326689200961773;Nie
